Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Long Line,"Zone place_merch_022_7",1,45,85,"(95.35, 35.16, -257.41)"
Provocation,"Zone quest_zone_keeper6_kiba_kill",2,33,66,"(4.77, 23.98, -33.71)"
Provocation,"Zone quest_zone_keeper6_kiba_hide",2,33,66,"(-20.40, 27.13, -21.50)"
Provocation,"Zone quest_zone_keeper6_safe_hide",2,33,66,"(-49.32, 21.36, 44.30)"
Provocation,"Zone quest_zone_keeper6_cont_hide",2,33,66,"(139.70, 24.31, 273.80)"
Irresistible,"Item Stolen weapon case",1,35,70,"(138.40, 24.11, 268.13)"
Hide in Plain Sight,"Zone new_year_2024_market_interchange",1,0,99,"(173.42, 21.58, -24.76)"
Spawn Point Wander,"Spawn Point (-182.89 21.45 133.53)",1,0,99,"(-182.89, 21.45, 133.53)"
Spawn Point Wander,"Spawn Point (59.12 36.63 -87.43)",1,0,99,"(59.12, 36.63, -87.43)"
Spawn Point Wander,"Spawn Point (-337.66 21.49 261.54)",1,0,99,"(-337.66, 21.49, 261.54)"
Spawn Point Wander,"Spawn Point (-252.88 21.45 57.74)",1,0,99,"(-252.88, 21.45, 57.74)"
Spawn Point Wander,"Spawn Point (110.49 20.06 -353.20)",1,0,99,"(110.49, 20.06, -353.20)"
Spawn Point Wander,"Spawn Point (20.18 36.63 -80.62)",1,0,99,"(20.18, 36.63, -80.62)"
Spawn Point Wander,"Spawn Point (-156.87 27.12 -36.44)",1,0,99,"(-156.87, 27.12, -36.44)"
Spawn Point Wander,"Spawn Point (-203.93 21.45 -77.83)",1,0,99,"(-203.93, 21.45, -77.83)"
Spawn Point Wander,"Spawn Point (367.56 16.80 -188.87)",1,0,99,"(367.56, 16.80, -188.87)"
Spawn Point Wander,"Spawn Point (24.03 36.58 -38.05)",1,0,99,"(24.03, 36.58, -38.05)"
Spawn Point Wander,"Spawn Point (-87.52 27.10 140.04)",1,0,99,"(-87.52, 27.10, 140.04)"
Spawn Point Wander,"Spawn Point (234.23 19.81 -288.46)",1,0,99,"(234.23, 19.81, -288.46)"
Spawn Point Wander,"Spawn Point (109.50 19.85 -356.49)",1,0,99,"(109.50, 19.85, -356.49)"
Spawn Point Wander,"Spawn Point (298.75 21.66 -423.15)",1,0,99,"(298.75, 21.66, -423.15)"
Spawn Point Wander,"Spawn Point (-182.66 21.45 135.74)",1,0,99,"(-182.66, 21.45, 135.74)"
Spawn Point Wander,"Spawn Point (149.89 20.03 -412.26)",1,0,99,"(149.89, 20.03, -412.26)"
Spawn Point Wander,"Spawn Point (-163.34 21.37 160.96)",1,0,99,"(-163.34, 21.37, 160.96)"
Spawn Point Wander,"Spawn Point (149.49 19.48 -408.87)",1,0,99,"(149.49, 19.48, -408.87)"
Spawn Point Wander,"Spawn Point (-93.38 27.10 139.60)",1,0,99,"(-93.38, 27.10, 139.60)"
Spawn Point Wander,"Spawn Point (-207.43 21.35 -354.62)",1,0,99,"(-207.43, 21.35, -354.62)"
Spawn Point Wander,"Spawn Point (-198.60 25.11 273.88)",1,0,99,"(-198.60, 25.11, 273.88)"
Spawn Point Wander,"Spawn Point (108.05 20.14 -355.36)",1,0,99,"(108.05, 20.14, -355.36)"
Spawn Point Wander,"Spawn Point (70.76 27.09 170.91)",1,0,99,"(70.76, 27.09, 170.91)"
Spawn Point Wander,"Spawn Point (-78.72 22.66 288.95)",1,0,99,"(-78.72, 22.66, 288.95)"
Spawn Point Wander,"Spawn Point (-253.06 21.43 -378.59)",1,0,99,"(-253.06, 21.43, -378.59)"
Spawn Point Wander,"Spawn Point (-55.04 27.12 -200.54)",1,0,99,"(-55.04, 27.12, -200.54)"
Spawn Point Wander,"Spawn Point (278.44 21.41 333.00)",1,0,99,"(278.44, 21.41, 333.00)"
Spawn Point Wander,"Spawn Point (-185.81 21.45 134.50)",1,0,99,"(-185.81, 21.45, 134.50)"
Spawn Point Wander,"Spawn Point (279.86 21.45 -7.77)",1,0,99,"(279.86, 21.45, -7.77)"
Spawn Point Wander,"Spawn Point (314.93 17.04 -137.22)",1,0,99,"(314.93, 17.04, -137.22)"
Spawn Point Wander,"Spawn Point (-84.05 27.12 77.84)",1,0,99,"(-84.05, 27.12, 77.84)"
Spawn Point Wander,"Spawn Point (384.96 15.12 -294.96)",1,0,99,"(384.96, 15.12, -294.96)"
Spawn Point Wander,"Spawn Point (277.29 21.45 -8.31)",1,0,99,"(277.29, 21.45, -8.31)"
Spawn Point Wander,"Spawn Point (59.08 36.63 -90.86)",1,0,99,"(59.08, 36.63, -90.86)"
Spawn Point Wander,"Spawn Point (298.32 21.45 -420.55)",1,0,99,"(298.32, 21.45, -420.55)"
Spawn Point Wander,"Spawn Point (-158.84 27.12 -73.64)",1,0,99,"(-158.84, 27.12, -73.64)"
Spawn Point Wander,"Spawn Point (151.32 20.00 -411.57)",1,0,99,"(151.32, 20.00, -411.57)"
Spawn Point Wander,"Spawn Point (-338.04 21.38 263.92)",1,0,99,"(-338.04, 21.38, 263.92)"
Spawn Point Wander,"Spawn Point (-196.63 24.93 273.41)",1,0,99,"(-196.63, 24.93, 273.41)"
Spawn Point Wander,"Spawn Point (-203.10 21.45 -76.34)",1,0,99,"(-203.10, 21.45, -76.34)"
Spawn Point Wander,"Spawn Point (88.42 21.43 -168.57)",1,0,99,"(88.42, 21.43, -168.57)"
Spawn Point Wander,"Spawn Point (-205.96 21.45 -77.74)",1,0,99,"(-205.96, 21.45, -77.74)"
Spawn Point Wander,"Spawn Point (148.45 19.62 -411.14)",1,0,99,"(148.45, 19.62, -411.14)"
Spawn Point Wander,"Spawn Point (59.11 21.45 269.98)",1,0,99,"(59.11, 21.45, 269.98)"
Spawn Point Wander,"Spawn Point (-218.20 21.45 5.43)",1,0,99,"(-218.20, 21.45, 5.43)"
Spawn Point Wander,"Spawn Point (109.09 20.08 -353.09)",1,0,99,"(109.09, 20.08, -353.09)"
Spawn Point Wander,"Spawn Point (-320.80 23.39 143.04)",1,0,99,"(-320.80, 23.39, 143.04)"
Spawn Point Wander,"Spawn Point (60.78 21.45 270.07)",1,0,99,"(60.78, 21.45, 270.07)"
Spawn Point Wander,"Spawn Point (4.96 21.45 253.92)",1,0,99,"(4.96, 21.45, 253.92)"
Spawn Point Wander,"Spawn Point (-27.08 27.12 -2.07)",1,0,99,"(-27.08, 27.12, -2.07)"
Spawn Point Wander,"Spawn Point (90.43 21.46 -185.39)",1,0,99,"(90.43, 21.46, -185.39)"
Spawn Point Wander,"Spawn Point (-216.31 21.45 4.10)",1,0,99,"(-216.31, 21.45, 4.10)"
Spawn Point Wander,"Spawn Point (-134.85 27.23 199.64)",1,0,99,"(-134.85, 27.23, 199.64)"
Spawn Point Wander,"Spawn Point (-335.70 21.62 259.36)",1,0,99,"(-335.70, 21.62, 259.36)"
Spawn Point Wander,"Spawn Point (295.88 21.56 -422.72)",1,0,99,"(295.88, 21.56, -422.72)"
Spawn Point Wander,"Spawn Point (-167.01 21.45 -389.17)",1,0,99,"(-167.01, 21.45, -389.17)"
Spawn Point Wander,"Spawn Point (386.02 14.84 -292.26)",1,0,99,"(386.02, 14.84, -292.26)"
Spawn Point Wander,"Spawn Point (281.22 21.41 2.11)",1,0,99,"(281.22, 21.41, 2.11)"
Spawn Point Wander,"Spawn Point (382.62 15.29 -294.72)",1,0,99,"(382.62, 15.29, -294.72)"
Spawn Point Wander,"Spawn Point (-166.58 21.45 -391.77)",1,0,99,"(-166.58, 21.45, -391.77)"
Spawn Point Wander,"Spawn Point (386.38 14.82 -293.80)",1,0,99,"(386.38, 14.82, -293.80)"
Spawn Point Wander,"Spawn Point (-28.28 21.52 74.65)",1,0,99,"(-28.28, 21.52, 74.65)"
Spawn Point Wander,"Spawn Point (6.96 27.12 -238.91)",1,0,99,"(6.96, 27.12, -238.91)"
Spawn Point Wander,"Spawn Point (383.40 15.20 -292.09)",1,0,99,"(383.40, 15.20, -292.09)"
Spawn Point Wander,"Spawn Point (61.63 21.45 268.57)",1,0,99,"(61.63, 21.45, 268.57)"
Spawn Point Wander,"Spawn Point (279.57 21.45 -10.65)",1,0,99,"(279.57, 21.45, -10.65)"
Spawn Point Wander,"Spawn Point (-14.62 22.34 -402.51)",1,0,99,"(-14.62, 22.34, -402.51)"
Spawn Point Wander,"Spawn Point (59.96 36.63 -81.91)",1,0,99,"(59.96, 36.63, -81.91)"
Spawn Point Wander,"Spawn Point (-76.91 22.38 289.92)",1,0,99,"(-76.91, 22.38, 289.92)"
Spawn Point Wander,"Spawn Point (-241.89 21.35 -376.06)",1,0,99,"(-241.89, 21.35, -376.06)"
Spawn Point Wander,"Spawn Point (60.47 36.74 -29.25)",1,0,99,"(60.47, 36.74, -29.25)"
Spawn Point Wander,"Spawn Point (-318.50 22.44 145.79)",1,0,99,"(-318.50, 22.44, 145.79)"
Spawn Point Wander,"Spawn Point (-145.80 27.23 199.63)",1,0,99,"(-145.80, 27.23, 199.63)"
Spawn Point Wander,"Spawn Point (-75.49 22.83 287.20)",1,0,99,"(-75.49, 22.83, 287.20)"
Spawn Point Wander,"Spawn Point (-35.65 27.30 -194.56)",1,0,99,"(-35.65, 27.30, -194.56)"
Spawn Point Wander,"Spawn Point (232.39 19.76 -286.58)",1,0,99,"(232.39, 19.76, -286.58)"
Spawn Point Wander,"Spawn Point (-76.80 27.12 83.48)",1,0,99,"(-76.80, 27.12, 83.48)"
Spawn Point Wander,"Spawn Point (296.92 21.44 -420.45)",1,0,99,"(296.92, 21.44, -420.45)"
Spawn Point Wander,"Spawn Point (82.08 21.46 -205.74)",1,0,99,"(82.08, 21.46, -205.74)"
Spawn Point Wander,"Spawn Point (58.75 21.45 267.87)",1,0,99,"(58.75, 21.45, 267.87)"
Spawn Point Wander,"Spawn Point (274.66 21.41 339.23)",1,0,99,"(274.66, 21.41, 339.23)"
Spawn Point Wander,"Spawn Point (-207.84 21.45 -77.90)",1,0,99,"(-207.84, 21.45, -77.90)"
Spawn Point Wander,"Spawn Point (297.33 21.80 -423.84)",1,0,99,"(297.33, 21.80, -423.84)"
Spawn Point Wander,"Spawn Point (94.07 21.64 -412.13)",1,0,99,"(94.07, 21.64, -412.13)"
Spawn Point Wander,"Spawn Point (-199.86 25.31 275.16)",1,0,99,"(-199.86, 25.31, 275.16)"
Spawn Point Wander,"Spawn Point (-158.60 27.12 -84.05)",1,0,99,"(-158.60, 27.12, -84.05)"
Spawn Point Wander,"Spawn Point (-30.02 21.46 81.77)",1,0,99,"(-30.02, 21.46, 81.77)"
Spawn Point Wander,"Spawn Point (-323.92 23.63 143.84)",1,0,99,"(-323.92, 23.63, 143.84)"
Spawn Point Wander,"Spawn Point (167.43 22.95 385.54)",1,0,99,"(167.43, 22.95, 385.54)"
Spawn Point Wander,"Spawn Point (18.86 36.58 -81.74)",1,0,99,"(18.86, 36.58, -81.74)"
Spawn Point Wander,"Spawn Point (-143.95 27.23 200.48)",1,0,99,"(-143.95, 27.23, 200.48)"
Spawn Point Wander,"Spawn Point (58.37 21.45 265.70)",1,0,99,"(58.37, 21.45, 265.70)"
Spawn Point Wander,"Spawn Point (-318.94 22.64 147.44)",1,0,99,"(-318.94, 22.64, 147.44)"
Spawn Point Wander,"Spawn Point (231.18 19.63 -287.30)",1,0,99,"(231.18, 19.63, -287.30)"
Spawn Point Wander,"Spawn Point (-135.56 27.23 201.49)",1,0,99,"(-135.56, 27.23, 201.49)"
Spawn Point Wander,"Spawn Point (59.22 36.74 -28.92)",1,0,99,"(59.22, 36.74, -28.92)"
Spawn Point Wander,"Spawn Point (-250.64 21.45 59.57)",1,0,99,"(-250.64, 21.45, 59.57)"
Spawn Point Wander,"Spawn Point (315.66 17.31 -133.94)",1,0,99,"(315.66, 17.31, -133.94)"
Spawn Point Wander,"Spawn Point (-26.28 21.46 81.58)",1,0,99,"(-26.28, 21.46, 81.58)"
Spawn Point Wander,"Spawn Point (-321.54 23.06 146.17)",1,0,99,"(-321.54, 23.06, 146.17)"
Spawn Point Wander,"Spawn Point (276.37 21.41 336.61)",1,0,99,"(276.37, 21.41, 336.61)"
Spawn Point Wander,"Spawn Point (314.44 17.07 -134.93)",1,0,99,"(314.44, 17.07, -134.93)"
Spawn Point Wander,"Spawn Point (284.00 21.43 87.36)",1,0,99,"(284.00, 21.43, 87.36)"
Spawn Point Wander,"Spawn Point (94.47 21.71 -415.53)",1,0,99,"(94.47, 21.71, -415.53)"
Spawn Point Wander,"Spawn Point (233.46 19.86 -289.84)",1,0,99,"(233.46, 19.86, -289.84)"
Spawn Point Wander,"Spawn Point (93.02 21.56 -414.41)",1,0,99,"(93.02, 21.56, -414.41)"
Spawn Point Wander,"Spawn Point (314.77 16.88 -138.62)",1,0,99,"(314.77, 16.88, -138.62)"
Spawn Point Wander,"Spawn Point (-16.04 22.43 -403.19)",1,0,99,"(-16.04, 22.43, -403.19)"
Spawn Point Wander,"Spawn Point (-65.83 27.27 -275.62)",1,0,99,"(-65.83, 27.27, -275.62)"
Spawn Point Wander,"Spawn Point (82.78 21.43 -179.78)",1,0,99,"(82.78, 21.43, -179.78)"
Spawn Point Wander,"Spawn Point (280.98 21.37 28.06)",1,0,99,"(280.98, 21.37, 28.06)"
Spawn Point Wander,"Spawn Point (-131.07 21.35 130.48)",1,0,99,"(-131.07, 21.35, 130.48)"
Spawn Point Wander,"Spawn Point (280.12 21.41 340.58)",1,0,99,"(280.12, 21.41, 340.58)"
Spawn Point Wander,"Spawn Point (283.22 21.43 83.19)",1,0,99,"(283.22, 21.43, 83.19)"
Spawn Point Wander,"Spawn Point (366.96 16.73 -187.41)",1,0,99,"(366.96, 16.73, -187.41)"
Spawn Point Wander,"Spawn Point (-155.66 27.12 -36.64)",1,0,99,"(-155.66, 27.12, -36.64)"
Spawn Point Wander,"Spawn Point (-147.52 27.23 199.31)",1,0,99,"(-147.52, 27.23, 199.31)"
Spawn Point Wander,"Spawn Point (-249.83 21.45 58.07)",1,0,99,"(-249.83, 21.45, 58.07)"
Spawn Point Wander,"Spawn Point (-16.45 22.13 -399.80)",1,0,99,"(-16.45, 22.13, -399.80)"
Spawn Point Wander,"Spawn Point (-70.54 27.12 -286.79)",1,0,99,"(-70.54, 27.12, -286.79)"
Spawn Point Wander,"Spawn Point (231.63 19.78 -289.76)",1,0,99,"(231.63, 19.78, -289.76)"
Spawn Point Wander,"Spawn Point (-186.43 21.45 132.54)",1,0,99,"(-186.43, 21.45, 132.54)"
Spawn Point Wander,"Spawn Point (2.44 21.45 255.33)",1,0,99,"(2.44, 21.45, 255.33)"
Spawn Point Wander,"Spawn Point (-70.47 27.12 -261.67)",1,0,99,"(-70.47, 27.12, -261.67)"
Spawn Point Wander,"Spawn Point (-250.99 21.45 56.41)",1,0,99,"(-250.99, 21.45, 56.41)"
Spawn Point Wander,"Spawn Point (-217.96 21.45 3.39)",1,0,99,"(-217.96, 21.45, 3.39)"
Spawn Point Wander,"Spawn Point (-74.39 22.69 288.51)",1,0,99,"(-74.39, 22.69, 288.51)"
Spawn Point Wander,"Spawn Point (163.82 22.51 383.42)",1,0,99,"(163.82, 22.51, 383.42)"
Spawn Point Wander,"Spawn Point (0.63 21.45 254.36)",1,0,99,"(0.63, 21.45, 254.36)"
Spawn Point Wander,"Spawn Point (170.37 22.84 384.48)",1,0,99,"(170.37, 22.84, 384.48)"
Spawn Point Wander,"Spawn Point (-161.57 27.12 -84.58)",1,0,99,"(-161.57, 27.12, -84.58)"
Spawn Point Wander,"Spawn Point (273.89 21.41 342.20)",1,0,99,"(273.89, 21.41, 342.20)"
Spawn Point Wander,"Spawn Point (80.92 21.57 -167.82)",1,0,99,"(80.92, 21.57, -167.82)"
Spawn Point Wander,"Spawn Point (-198.05 25.20 276.13)",1,0,99,"(-198.05, 25.20, 276.13)"
Spawn Point Wander,"Spawn Point (110.92 19.92 -355.79)",1,0,99,"(110.92, 19.92, -355.79)"
Spawn Point Wander,"Spawn Point (-77.46 22.87 287.67)",1,0,99,"(-77.46, 22.87, 287.67)"
Spawn Point Wander,"Spawn Point (56.58 27.06 -11.05)",1,0,99,"(56.58, 27.06, -11.05)"
Spawn Point Wander,"Spawn Point (364.35 16.70 -187.65)",1,0,99,"(364.35, 16.70, -187.65)"
Spawn Point Wander,"Spawn Point (1.89 21.45 253.08)",1,0,99,"(1.89, 21.45, 253.08)"
Spawn Point Wander,"Spawn Point (-138.32 27.13 153.20)",1,0,99,"(-138.32, 27.13, 153.20)"
Spawn Point Wander,"Spawn Point (-169.45 21.45 -391.34)",1,0,99,"(-169.45, 21.45, -391.34)"
Spawn Point Wander,"Spawn Point (14.87 36.58 -81.87)",1,0,99,"(14.87, 36.58, -81.87)"
Spawn Point Wander,"Spawn Point (-26.55 21.52 75.45)",1,0,99,"(-26.55, 21.52, 75.45)"
Spawn Point Wander,"Spawn Point (252.91 21.48 15.58)",1,0,99,"(252.91, 21.48, 15.58)"
Spawn Point Wander,"Spawn Point (-251.92 21.43 -375.93)",1,0,99,"(-251.92, 21.43, -375.93)"
Spawn Point Wander,"Spawn Point (-168.00 21.45 -392.46)",1,0,99,"(-168.00, 21.45, -392.46)"
Spawn Point Wander,"Spawn Point (-26.48 21.52 81.68)",1,0,99,"(-26.48, 21.52, 81.68)"
Spawn Point Wander,"Spawn Point (3.86 21.45 252.61)",1,0,99,"(3.86, 21.45, 252.61)"
Spawn Point Wander,"Spawn Point (362.76 16.56 -185.49)",1,0,99,"(362.76, 16.56, -185.49)"
Spawn Point Wander,"Spawn Point (284.25 21.43 90.94)",1,0,99,"(284.25, 21.43, 90.94)"
Spawn Point Wander,"Spawn Point (-337.59 21.43 265.79)",1,0,99,"(-337.59, 21.43, 265.79)"
Spawn Point Wander,"Spawn Point (-335.87 22.12 256.93)",1,0,99,"(-335.87, 22.12, 256.93)"
Spawn Point Wander,"Spawn Point (-69.87 27.17 -26.62)",1,0,99,"(-69.87, 27.17, -26.62)"
Spawn Point Wander,"Spawn Point (150.89 19.63 -408.97)",1,0,99,"(150.89, 19.63, -408.97)"
Spawn Point Wander,"Spawn Point (315.94 16.83 -140.76)",1,0,99,"(315.94, 16.83, -140.76)"
Spawn Point Wander,"Spawn Point (-215.15 21.45 5.76)",1,0,99,"(-215.15, 21.45, 5.76)"
Spawn Point Wander,"Spawn Point (-157.41 27.12 -72.74)",1,0,99,"(-157.41, 27.12, -72.74)"
Spawn Point Wander,"Spawn Point (-185.12 21.45 131.13)",1,0,99,"(-185.12, 21.45, 131.13)"
Spawn Point Wander,"Spawn Point (284.00 21.43 85.38)",1,0,99,"(284.00, 21.43, 85.38)"
Spawn Point Wander,"Spawn Point (280.62 21.45 -9.16)",1,0,99,"(280.62, 21.45, -9.16)"
Spawn Point Wander,"Spawn Point (-201.04 21.45 -75.45)",1,0,99,"(-201.04, 21.45, -75.45)"
Spawn Point Wander,"Spawn Point (277.25 21.45 -9.71)",1,0,99,"(277.25, 21.45, -9.71)"
Spawn Point Wander,"Spawn Point (-17.49 22.58 -402.08)",1,0,99,"(-17.49, 22.58, -402.08)"
Spawn Point Wander,"Spawn Point (-83.23 27.10 140.06)",1,0,99,"(-83.23, 27.10, 140.06)"
Spawn Point Wander,"Spawn Point (73.56 27.09 170.89)",1,0,99,"(73.56, 27.09, 170.89)"
Spawn Point Wander,"Spawn Point (-195.53 24.92 274.72)",1,0,99,"(-195.53, 24.92, 274.72)"
Spawn Point Wander,"Spawn Point (-215.14 21.45 7.44)",1,0,99,"(-215.14, 21.45, 7.44)"
Spawn Point Wander,"Spawn Point (95.47 21.62 -412.24)",1,0,99,"(95.47, 21.62, -412.24)"
Spawn Point Wander,"Spawn Point (264.68 21.34 -1.16)",1,0,99,"(264.68, 21.34, -1.16)"
Spawn Point Wander,"Spawn Point (-252.64 21.45 55.70)",1,0,99,"(-252.64, 21.45, 55.70)"
Spawn Point Wander,"Spawn Point (-24.22 27.12 -0.75)",1,0,99,"(-24.22, 27.12, -0.75)"
Spawn Point Wander,"Spawn Point (-69.98 27.17 -27.95)",1,0,99,"(-69.98, 27.17, -27.95)"
Spawn Point Wander,"Spawn Point (174.32 22.94 384.20)",1,0,99,"(174.32, 22.94, 384.20)"
Spawn Point Wander,"Spawn Point (-15.05 21.83 -399.91)",1,0,99,"(-15.05, 21.83, -399.91)"
Spawn Point Wander,"Spawn Point (284.19 21.43 89.20)",1,0,99,"(284.19, 21.43, 89.20)"
Spawn Point Wander,"Spawn Point (-154.54 21.35 159.28)",1,0,99,"(-154.54, 21.35, 159.28)"
Spawn Point Wander,"Spawn Point (95.89 21.67 -414.84)",1,0,99,"(95.89, 21.67, -414.84)"
Spawn Point Wander,"Spawn Point (-168.41 21.45 -389.07)",1,0,99,"(-168.41, 21.45, -389.07)"
Spawn Point Wander,"Spawn Point (-69.58 27.22 -99.73)",1,0,99,"(-69.58, 27.22, -99.73)"
Spawn Point Wander,"Spawn Point (162.41 22.26 381.52)",1,0,99,"(162.41, 22.26, 381.52)"
Spawn Point Wander,"Spawn Point (-51.92 27.12 -204.13)",1,0,99,"(-51.92, 27.12, -204.13)"
Spawn Point Wander,"Spawn Point (364.14 16.82 -189.04)",1,0,99,"(364.14, 16.82, -189.04)"
Spawn Rush,"Spawn Rush: Objective #1",1,0,99,"(-143.95, 27.11, 200.48)"
Boss Hunter (bossKilla),"Spawn Point (59.12 36.63 -87.43)",1,15,99,"(59.12, 36.63, -87.43)"
Boss Hunter (bossKilla),"Spawn Point (20.18 36.63 -80.62)",1,15,99,"(20.18, 36.63, -80.62)"
Boss Hunter (bossKilla),"Spawn Point (-156.87 27.12 -36.44)",1,15,99,"(-156.87, 27.12, -36.44)"
Boss Hunter (bossKilla),"Spawn Point (24.03 36.58 -38.05)",1,15,99,"(24.03, 36.58, -38.05)"
Boss Hunter (bossKilla),"Spawn Point (-87.52 27.10 140.04)",1,15,99,"(-87.52, 27.10, 140.04)"
Boss Hunter (bossKilla),"Spawn Point (-93.38 27.10 139.60)",1,15,99,"(-93.38, 27.10, 139.60)"
Boss Hunter (bossKilla),"Spawn Point (70.76 27.09 170.91)",1,15,99,"(70.76, 27.09, 170.91)"
Boss Hunter (bossKilla),"Spawn Point (-55.04 27.12 -200.54)",1,15,99,"(-55.04, 27.12, -200.54)"
Boss Hunter (bossKilla),"Spawn Point (-84.05 27.12 77.84)",1,15,99,"(-84.05, 27.12, 77.84)"
Boss Hunter (bossKilla),"Spawn Point (59.08 36.63 -90.86)",1,15,99,"(59.08, 36.63, -90.86)"
Boss Hunter (bossKilla),"Spawn Point (-158.84 27.12 -73.64)",1,15,99,"(-158.84, 27.12, -73.64)"
Boss Hunter (bossKilla),"Spawn Point (-27.08 27.12 -2.07)",1,15,99,"(-27.08, 27.12, -2.07)"
Boss Hunter (bossKilla),"Spawn Point (6.96 27.12 -238.91)",1,15,99,"(6.96, 27.12, -238.91)"
Boss Hunter (bossKilla),"Spawn Point (59.96 36.63 -81.91)",1,15,99,"(59.96, 36.63, -81.91)"
Boss Hunter (bossKilla),"Spawn Point (60.47 36.74 -29.25)",1,15,99,"(60.47, 36.74, -29.25)"
Boss Hunter (bossKilla),"Spawn Point (-35.65 27.30 -194.56)",1,15,99,"(-35.65, 27.30, -194.56)"
Boss Hunter (bossKilla),"Spawn Point (-76.80 27.12 83.48)",1,15,99,"(-76.80, 27.12, 83.48)"
Boss Hunter (bossKilla),"Spawn Point (-158.60 27.12 -84.05)",1,15,99,"(-158.60, 27.12, -84.05)"
Boss Hunter (bossKilla),"Spawn Point (-30.02 21.46 81.77)",1,15,99,"(-30.02, 21.46, 81.77)"
Boss Hunter (bossKilla),"Spawn Point (18.86 36.58 -81.74)",1,15,99,"(18.86, 36.58, -81.74)"
Boss Hunter (bossKilla),"Spawn Point (59.22 36.74 -28.92)",1,15,99,"(59.22, 36.74, -28.92)"
Boss Hunter (bossKilla),"Spawn Point (-26.28 21.46 81.58)",1,15,99,"(-26.28, 21.46, 81.58)"
Boss Hunter (bossKilla),"Spawn Point (-65.83 27.27 -275.62)",1,15,99,"(-65.83, 27.27, -275.62)"
Boss Hunter (bossKilla),"Spawn Point (-155.66 27.12 -36.64)",1,15,99,"(-155.66, 27.12, -36.64)"
Boss Hunter (bossKilla),"Spawn Point (-70.54 27.12 -286.79)",1,15,99,"(-70.54, 27.12, -286.79)"
Boss Hunter (bossKilla),"Spawn Point (-70.47 27.12 -261.67)",1,15,99,"(-70.47, 27.12, -261.67)"
Boss Hunter (bossKilla),"Spawn Point (-161.57 27.12 -84.58)",1,15,99,"(-161.57, 27.12, -84.58)"
Boss Hunter (bossKilla),"Spawn Point (56.58 27.06 -11.05)",1,15,99,"(56.58, 27.06, -11.05)"
Boss Hunter (bossKilla),"Spawn Point (14.87 36.58 -81.87)",1,15,99,"(14.87, 36.58, -81.87)"
Boss Hunter (bossKilla),"Spawn Point (-69.87 27.17 -26.62)",1,15,99,"(-69.87, 27.17, -26.62)"
Boss Hunter (bossKilla),"Spawn Point (-157.41 27.12 -72.74)",1,15,99,"(-157.41, 27.12, -72.74)"
